ticker,event_type,direction,confidence,url,publish_date,event_type_canonical
2330.TW,supply_chain_opportunity,1,0.6,https://technews.tw/2025/09/26/sk-hyix-1c-gddr7/,2025-09-26 08:45:00,supply_chain
2330.TW,government_subsidies,1,0.95,https://finance.technews.tw/2025/11/17/tsmc-received-government-subsidies-of-147-billion-yuan-over-two-years/,2025-11-17 18:10:00,geopolitical_and_regulatory
2330.TW,supply_chain_strength,1,0.85,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,supply_chain
3443.TW,ai_infrastructure_demand,1,0.75,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,ai_demand
6223.TWO,ai_infrastructure_demand,1,0.75,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,ai_demand
2308.TW,ai_infrastructure_demand,1,0.75,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,ai_demand
2383.TW,ai_infrastructure_demand,1,0.75,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,ai_demand
6274.TWO,ai_infrastructure_demand,1,0.75,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,ai_demand
3017.TW,ai_infrastructure_demand,1,0.75,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,ai_demand
2360.TW,ai_infrastructure_demand,1,0.75,https://finance.technews.tw/2026/04/20/top-10-etfs/,2026-04-20 11:42:00,ai_demand
2330.TW,industry_initiative_partnership,1,0.75,https://technews.tw/2025/09/20/license-on-transfer/,2025-09-20 09:00:00,strategic_partnership
2408.TW,strong_ai_demand,1,0.95,https://finance.technews.tw/2026/04/13/the-benefits-of-nanyas-four-major-clients-participation-in-private-equity-investments-were-demonstrated-in-the-second-quarter/,2026-04-13 15:30:00,ai_demand
2408.TW,price_guidance_positive,1,0.9,https://finance.technews.tw/2026/04/13/the-benefits-of-nanyas-four-major-clients-participation-in-private-equity-investments-were-demonstrated-in-the-second-quarter/,2026-04-13 15:30:00,pricing_and_margins
2408.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2026/04/13/the-benefits-of-nanyas-four-major-clients-participation-in-private-equity-investments-were-demonstrated-in-the-second-quarter/,2026-04-13 15:30:00,capacity_expansion
2408.TW,strategic_partnerships,1,0.9,https://finance.technews.tw/2026/04/13/the-benefits-of-nanyas-four-major-clients-participation-in-private-equity-investments-were-demonstrated-in-the-second-quarter/,2026-04-13 15:30:00,strategic_partnership
2330.TW,capacity_expansion,1,0.95,https://technews.tw/2025/10/18/tsmc-officially-files-to-begin-work-on-new-fab-at-the-central-taiwan-science-park/,2025-10-18 15:15:00,capacity_expansion
2408.TW,revenue_growth,1,0.95,https://technews.tw/2026/02/26/4q25-dram-revenue/,2026-02-26 14:15:00,revenue_growth
2344.TW,revenue_growth,1,0.95,https://technews.tw/2026/02/26/4q25-dram-revenue/,2026-02-26 14:15:00,revenue_growth
6770.TW,revenue_growth,1,0.9,https://technews.tw/2026/02/26/4q25-dram-revenue/,2026-02-26 14:15:00,revenue_growth
2408.TW,structural_market_shift,1,0.75,https://technews.tw/2025/11/20/the-memory-industry-is-undergoing-environmental-restructuring/,2025-11-20 11:00:00,market_dynamics
3443.TW,financial_guidance,1,0.85,https://technews.tw/2025/11/12/gogoro-q3-earnings/,2025-11-12 13:30:00,financial_performance
3443.TW,profitability_improvement,1,0.8,https://technews.tw/2025/11/12/gogoro-q3-earnings/,2025-11-12 13:30:00,financial_performance
3443.TW,capacity_expansion,1,0.75,https://technews.tw/2025/11/12/gogoro-q3-earnings/,2025-11-12 13:30:00,capacity_expansion
2330.TW,technology_validation,1,0.7,https://technews.tw/2025/10/20/synopsys-n2p-lpddr6-ip/,2025-10-20 15:00:00,technology_advancement
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2025/08/22/tsmc-kumamoto-second-factory-plan/,2025-08-22 08:05:00,capacity_expansion
2330.TW,partnership_expansion,1,0.85,https://technews.tw/2026/05/23/jensen-huang-vera-rubin-mass-production-taiwan-supply-chain-h2-busy/,2026-05-23 22:40:00,strategic_partnership
2344.TW,strong_earnings_growth,1,0.95,https://finance.technews.tw/2026/06/02/winbond-electronics-april-eps-nt1-66-74-q1/,2026-06-02 10:00:00,financial_performance
2344.TW,memory_shortage_demand,1,0.9,https://finance.technews.tw/2026/06/02/winbond-electronics-april-eps-nt1-66-74-q1/,2026-06-02 10:00:00,market_dynamics
2344.TW,pricing_strength,1,0.85,https://finance.technews.tw/2026/06/02/winbond-electronics-april-eps-nt1-66-74-q1/,2026-06-02 10:00:00,pricing_and_margins
6239.TW,revenue_growth,1,0.9,https://finance.technews.tw/2025/09/08/rubin-ai/,2025-09-08 15:43:00,revenue_growth
6239.TW,new_product_launch,1,0.85,https://finance.technews.tw/2025/09/08/rubin-ai/,2025-09-08 15:43:00,product_launch_and_development
6239.TW,capacity_expansion,1,0.8,https://finance.technews.tw/2025/09/08/rubin-ai/,2025-09-08 15:43:00,capacity_expansion
6239.TW,ai_demand_growth,1,0.9,https://finance.technews.tw/2025/09/08/rubin-ai/,2025-09-08 15:43:00,ai_demand
2330.TW,capacity_constraint,-1,0.85,https://technews.tw/2025/07/28/tsmc-arizona-only-meets-7-of-us-chip-demand/,2025-07-28 12:30:00,capacity_expansion
6669.TW,capacity_expansion,1,0.95,https://finance.technews.tw/2025/10/02/wiwynn-25q3-so-good/,2025-10-02 17:40:00,capacity_expansion
6669.TW,ai_demand_strength,1,0.9,https://finance.technews.tw/2025/10/02/wiwynn-25q3-so-good/,2025-10-02 17:40:00,ai_demand
2356.TW,technology_adoption,1,0.85,https://technews.tw/2026/03/04/siemens-inventec-software/,2026-03-04 12:15:00,technology_advancement
2330.TW,supply_chain_partnership,1,0.95,https://technews.tw/2026/06/05/nvidia-gtc-taipei-return-pc-battlefield-jensen-huang-four-tech-codes/,2026-06-05 17:40:00,supply_chain
2454.TW,supply_chain_partnership,1,0.95,https://technews.tw/2026/06/05/nvidia-gtc-taipei-return-pc-battlefield-jensen-huang-four-tech-codes/,2026-06-05 17:40:00,supply_chain
2382.TW,supply_chain_partnership,1,0.9,https://technews.tw/2026/06/05/nvidia-gtc-taipei-return-pc-battlefield-jensen-huang-four-tech-codes/,2026-06-05 17:40:00,supply_chain
2357.TW,supply_chain_partnership,1,0.9,https://technews.tw/2026/06/05/nvidia-gtc-taipei-return-pc-battlefield-jensen-huang-four-tech-codes/,2026-06-05 17:40:00,supply_chain
2356.TW,supply_chain_partnership,1,0.85,https://technews.tw/2026/06/05/nvidia-gtc-taipei-return-pc-battlefield-jensen-huang-four-tech-codes/,2026-06-05 17:40:00,supply_chain
2376.TW,supply_chain_partnership,1,0.85,https://technews.tw/2026/06/05/nvidia-gtc-taipei-return-pc-battlefield-jensen-huang-four-tech-codes/,2026-06-05 17:40:00,supply_chain
2317.TW,supply_chain_partnership,1,0.85,https://technews.tw/2026/06/05/nvidia-gtc-taipei-return-pc-battlefield-jensen-huang-four-tech-codes/,2026-06-05 17:40:00,supply_chain
2330.TW,export_control_regulation,-1,0.75,https://finance.technews.tw/2026/06/10/tightening/,2026-06-10 07:28:00,geopolitical_and_regulatory
2330.TW,technology_advancement,1,0.85,https://technews.tw/2026/05/14/tsmc-reveals-its-technology-layout-from-cpo-packaging-to-silicon-photonics-coupe/,2026-05-14 16:00:00,technology_advancement
2330.TW,technology_initiative,1,0.85,https://technews.tw/2025/09/04/tsmc-sic-silicon-interposer/,2025-09-04 14:45:00,technology_advancement
2330.TW,product_launch,1,0.7,https://finance.technews.tw/2025/11/18/00992a/,2025-11-18 14:48:00,product_launch_and_development
2408.TW,strong_revenue_growth,1,0.95,https://finance.technews.tw/2026/04/07/dram-prices/,2026-04-07 09:20:00,revenue_growth
2408.TW,earnings_beat,1,0.9,https://finance.technews.tw/2026/04/07/dram-prices/,2026-04-07 09:20:00,financial_performance
2408.TW,long_term_supply_contract,1,0.92,https://finance.technews.tw/2026/04/07/dram-prices/,2026-04-07 09:20:00,order_dynamics
2330.TW,price_surge,1,0.95,https://finance.technews.tw/2025/10/21/tsmc-1500-stock-price/,2025-10-21 10:00:00,pricing_and_margins
2454.TW,price_surge,1,0.85,https://finance.technews.tw/2025/10/21/tsmc-1500-stock-price/,2025-10-21 10:00:00,pricing_and_margins
6770.TW,turnaround_forecast,1,0.85,https://technews.tw/2026/02/06/foreign-investment-see-psmc/,2026-02-06 09:38:00,financial_performance
6770.TW,strategic_partnership,1,0.9,https://technews.tw/2026/02/06/foreign-investment-see-psmc/,2026-02-06 09:38:00,strategic_partnership
6770.TW,capacity_expansion,1,0.8,https://technews.tw/2026/02/06/foreign-investment-see-psmc/,2026-02-06 09:38:00,capacity_expansion
6770.TW,price_increase,1,0.85,https://technews.tw/2026/02/06/foreign-investment-see-psmc/,2026-02-06 09:38:00,pricing_and_margins
6770.TW,product_innovation,1,0.8,https://technews.tw/2026/02/06/foreign-investment-see-psmc/,2026-02-06 09:38:00,product_launch_and_development
3711.TW,wealth_increase,1,0.9,https://finance.technews.tw/2026/06/11/taiwans-50-richest-2026/,2026-06-11 10:35:00,financial_performance
2327.TW,wealth_increase,1,0.9,https://finance.technews.tw/2026/06/11/taiwans-50-richest-2026/,2026-06-11 10:35:00,financial_performance
2330.TW,price_increase,1,0.85,https://technews.tw/2026/06/24/tsmc-raises-prices-for-all-advanced-process-technologies/,2026-06-24 06:00:00,pricing_and_margins
3008.TW,strategic_transformation,1,0.85,https://finance.technews.tw/2026/06/01/largan-precision-stock-price-5-year-high-founder-family-bought-shares-should-you-invest-uncover-old-stock-king-transformation-secret/,2026-06-01 07:10:00,corporate_events
3008.TW,stock_price_recovery,1,0.9,https://finance.technews.tw/2026/06/01/largan-precision-stock-price-5-year-high-founder-family-bought-shares-should-you-invest-uncover-old-stock-king-transformation-secret/,2026-06-01 07:10:00,analyst_and_market_sentiment
3008.TW,business_diversification,1,0.8,https://finance.technews.tw/2026/06/01/largan-precision-stock-price-5-year-high-founder-family-bought-shares-should-you-invest-uncover-old-stock-king-transformation-secret/,2026-06-01 07:10:00,corporate_events
2330.TW,strategic_partnership,1,0.85,https://technews.tw/2026/02/10/itri-%e2%80%8b%e2%80%8badvanced-semiconductor-rd-base/,2026-02-10 11:15:00,strategic_partnership
2330.TW,analyst_upgrade,1,0.85,https://technews.tw/2026/04/10/tsmc-2026-q1-target-price/,2026-04-10 09:54:00,analyst_and_market_sentiment
2330.TW,capacity_expansion,1,0.8,https://technews.tw/2026/04/10/tsmc-2026-q1-target-price/,2026-04-10 09:54:00,capacity_expansion
2330.TW,margin_improvement,1,0.75,https://technews.tw/2026/04/10/tsmc-2026-q1-target-price/,2026-04-10 09:54:00,pricing_and_margins
2330.TW,strategic_partnership,1,0.85,https://technews.tw/2026/03/27/arms-ceo-rene-haas-says-the-agi-cpu-will-bite-into-the-x86-dominance/,2026-03-27 14:10:00,strategic_partnership
3481.TW,product_launch,1,0.85,https://technews.tw/2026/01/02/innolux-will-showcase-its-next-generation-display-technology-at-ces-2026/,2026-01-02 15:59:00,product_launch_and_development
3481.TW,technology_innovation,1,0.8,https://technews.tw/2026/01/02/innolux-will-showcase-its-next-generation-display-technology-at-ces-2026/,2026-01-02 15:59:00,technology_advancement
2303.TW,product_launch,1,0.85,https://finance.technews.tw/2025/08/12/phison-announces-intel-based-ai-pc-laptop-solutions-integrating-aidaptiv-technology/,2025-08-12 20:00:00,product_launch_and_development
2317.TW,partnership_expansion,1,0.85,https://finance.technews.tw/2025/08/14/honhai-nvidia-humanoid/,2025-08-14 18:11:00,strategic_partnership
2317.TW,product_launch,1,0.8,https://finance.technews.tw/2025/08/14/honhai-nvidia-humanoid/,2025-08-14 18:11:00,product_launch_and_development
2317.TW,capacity_expansion,1,0.75,https://finance.technews.tw/2025/08/14/honhai-nvidia-humanoid/,2025-08-14 18:11:00,capacity_expansion
6770.TW,quarterly_loss,-1,0.95,https://finance.technews.tw/2025/07/22/pmic-2025-q2-financial-report/,2025-07-22 17:07:00,financial_performance
6770.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2025/07/22/pmic-2025-q2-financial-report/,2025-07-22 17:07:00,capacity_expansion
6770.TW,product_diversification,1,0.8,https://finance.technews.tw/2025/07/22/pmic-2025-q2-financial-report/,2025-07-22 17:07:00,product_launch_and_development
2330.TW,increased_capex_demand,1,0.75,https://finance.technews.tw/2025/09/23/teradyne-soars-on-strong-demand-from-tsmc/,2025-09-23 12:15:00,capacity_expansion
2330.TW,portfolio_reduction,-1,0.85,https://finance.technews.tw/2026/05/26/cathie-wood-increases-stake-in-cerebras-cuts-rklb-and-amd/,2026-05-26 13:50:00,corporate_events
2317.TW,order_win,1,0.95,https://finance.technews.tw/2026/05/18/automation-engineering/,2026-05-18 10:32:00,order_dynamics
2317.TW,subsidiary_fundraising,1,0.9,https://finance.technews.tw/2026/05/18/automation-engineering/,2026-05-18 10:32:00,corporate_events
2330.TW,competitive_threat,-1,0.7,https://technews.tw/2026/05/31/huawei-chairman-thanks-us-for-export-restrictions-on-chips/,2026-05-31 13:59:00,competitive_dynamics
2330.TW,price_milestone,1,0.95,https://finance.technews.tw/2025/08/17/stargate-etf/,2025-08-17 11:46:00,pricing_and_margins
2317.TW,capacity_expansion_ai,1,0.9,https://finance.technews.tw/2025/08/17/stargate-etf/,2025-08-17 11:46:00,capacity_expansion
2330.TW,supply_constraint,1,0.8,https://technews.tw/2026/04/08/macbook-neo-a18-pro-2/,2026-04-08 10:52:00,supply_chain
2382.TW,supply_constraint,1,0.75,https://technews.tw/2026/04/08/macbook-neo-a18-pro-2/,2026-04-08 10:52:00,supply_chain
2330.TW,industry_commentary,0,0.6,https://technews.tw/2025/11/06/taiwans-ai-industry-lacks-the-crucial-piece-of-the-puzzle-software/,2025-11-06 16:50:00,analyst_and_market_sentiment
2330.TW,partnership_collaboration,1,0.75,https://technews.tw/2026/03/13/ferroelectric-transistor-nand-flash-memory-features-high-speed-and-low-power-consumption/,2026-03-13 08:40:00,strategic_partnership
2344.TW,earnings_beat,1,0.95,https://finance.technews.tw/2025/10/22/winbond-electronics-september-profit-increased-317-29-year-on-year/,2025-10-22 09:30:00,financial_performance
2344.TW,demand_surge,1,0.9,https://finance.technews.tw/2025/10/22/winbond-electronics-september-profit-increased-317-29-year-on-year/,2025-10-22 09:30:00,market_dynamics
2344.TW,structural_shift,1,0.85,https://finance.technews.tw/2025/10/22/winbond-electronics-september-profit-increased-317-29-year-on-year/,2025-10-22 09:30:00,market_dynamics
2308.TW,market_momentum,1,0.95,https://finance.technews.tw/2025/09/22/delta-electronics-stock-reaches-900-for-the-first-time/,2025-09-22 17:00:00,market_dynamics
2454.TW,market_momentum,1,0.9,https://finance.technews.tw/2025/09/22/delta-electronics-stock-reaches-900-for-the-first-time/,2025-09-22 17:00:00,market_dynamics
2330.TW,earnings_beat,1,0.95,https://technews.tw/2025/07/18/tsmc-investors-conference-focus-on-organizing/,2025-07-18 08:25:00,financial_performance
2330.TW,revenue_guidance_raise,1,0.95,https://technews.tw/2025/07/18/tsmc-investors-conference-focus-on-organizing/,2025-07-18 08:25:00,financial_performance
2330.TW,capacity_expansion,1,0.9,https://technews.tw/2025/07/18/tsmc-investors-conference-focus-on-organizing/,2025-07-18 08:25:00,capacity_expansion
2330.TW,tariff_risk,-1,0.7,https://technews.tw/2025/07/18/tsmc-investors-conference-focus-on-organizing/,2025-07-18 08:25:00,geopolitical_and_regulatory
2368.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
3661.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
2059.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
4958.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
3653.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
3665.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
2383.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
3017.TW,stock_price_surge,1,0.95,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
3105.TWO,stock_price_decline,-1,0.9,https://finance.technews.tw/2025/08/18/tw-stock-new-high-250818/,2025-08-18 17:40:00,analyst_and_market_sentiment
2330.TW,capacity_expansion,1,0.9,https://technews.tw/2026/02/15/tsmcs-three-major-competitive-advantages/,2026-02-15 09:00:00,capacity_expansion
2330.TW,technology_advancement,1,0.85,https://technews.tw/2026/02/15/tsmcs-three-major-competitive-advantages/,2026-02-15 09:00:00,technology_advancement
2330.TW,talent_retention,1,0.75,https://technews.tw/2026/02/15/tsmcs-three-major-competitive-advantages/,2026-02-15 09:00:00,corporate_events
2308.TW,capacity_expansion,1,0.9,https://finance.technews.tw/2026/03/25/delta-china-invest/,2026-03-25 08:20:00,capacity_expansion
2330.TW,ai_boom_beneficiary,1,0.95,https://finance.technews.tw/2026/04/29/taiwan-overtakes-canada-as-worlds-sixth-largest-stock-market/,2026-04-29 11:15:00,ai_demand
2330.TW,major_customer_announcement,1,0.7,https://finance.technews.tw/2025/07/05/sas-acquired-hongjies-equity/,2025-07-05 10:30:00,order_dynamics
2330.TW,technology_adoption_delay,0,0.75,https://technews.tw/2026/05/20/the-first-batch-of-chips-covering-logic-and-memory-high-na-euv-technology-will-be-delivered/,2026-05-20 08:00:00,market_dynamics
2454.TW,revenue_beat_and_growth,1,0.95,https://finance.technews.tw/2026/01/09/mediateks-december-revenue-increased-by-22-99-year-on-year/,2026-01-09 21:40:00,financial_performance
2454.TW,flagship_product_adoption,1,0.9,https://finance.technews.tw/2026/01/09/mediateks-december-revenue-increased-by-22-99-year-on-year/,2026-01-09 21:40:00,product_launch_and_development
2454.TW,margin_expansion_outlook,1,0.85,https://finance.technews.tw/2026/01/09/mediateks-december-revenue-increased-by-22-99-year-on-year/,2026-01-09 21:40:00,pricing_and_margins
2454.TW,asic_growth_opportunity,1,0.8,https://finance.technews.tw/2026/01/09/mediateks-december-revenue-increased-by-22-99-year-on-year/,2026-01-09 21:40:00,market_dynamics
2330.TW,product_upgrade,1,0.75,https://technews.tw/2026/06/03/iphone-18-pro-battery-capacity-could-offer-far-more-modest-gains-this-year/,2026-06-03 11:40:00,product_launch_and_development
2330.TW,regulatory_impact,-1,0.7,https://technews.tw/2025/12/30/samsung-and-sk-hynix-have-received-annual-licenses-in-the-united-states/,2025-12-30 17:00:00,geopolitical_and_regulatory
2330.TW,talent_demand_indicator,1,0.7,https://technews.tw/2026/06/15/ai-talent-ark/,2026-06-15 08:00:00,market_dynamics
2382.TW,talent_demand_indicator,1,0.7,https://technews.tw/2026/06/15/ai-talent-ark/,2026-06-15 08:00:00,market_dynamics
2317.TW,talent_demand_indicator,1,0.7,https://technews.tw/2026/06/15/ai-talent-ark/,2026-06-15 08:00:00,market_dynamics
2330.TW,strong_demand_growth,1,0.95,https://technews.tw/2025/12/16/revenue-of-major-it-companies-in-taiwan/,2025-12-16 09:10:00,market_dynamics
2454.TW,strong_demand_growth,1,0.95,https://technews.tw/2025/12/16/revenue-of-major-it-companies-in-taiwan/,2025-12-16 09:10:00,market_dynamics
2303.TW,revenue_surge,1,0.9,https://technews.tw/2025/12/16/revenue-of-major-it-companies-in-taiwan/,2025-12-16 09:10:00,revenue_growth
2408.TW,revenue_decline,-1,0.85,https://technews.tw/2025/12/16/revenue-of-major-it-companies-in-taiwan/,2025-12-16 09:10:00,revenue_growth
2382.TW,revenue_decline,-1,0.85,https://technews.tw/2025/12/16/revenue-of-major-it-companies-in-taiwan/,2025-12-16 09:10:00,revenue_growth
2330.TW,tariff_investigation,-1,0.85,https://technews.tw/2025/07/28/section-232-report-will-be-announced/,2025-07-28 08:25:00,geopolitical_and_regulatory
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2026/04/26/taiwan-optical-inspection-enters-new-upgrade-phase/,2026-04-26 09:00:00,capacity_expansion
2308.TW,ai_infrastructure_demand,1,0.85,https://technews.tw/2025/07/14/delta-ai-servers-enter-the-era-of-ultra-high-power/,2025-07-14 09:00:00,ai_demand
2344.TW,memory_demand_surge,1,0.95,https://finance.technews.tw/2025/10/27/memory-demand-rebounds-benefiting-taiwanese-supply-chain-manufacturers/,2025-10-27 09:50:00,market_dynamics
2337.TW,ddr4_shortage_beneficiary,1,0.95,https://finance.technews.tw/2025/10/27/memory-demand-rebounds-benefiting-taiwanese-supply-chain-manufacturers/,2025-10-27 09:50:00,supply_chain
6770.TW,nand_flash_demand_increase,1,0.9,https://finance.technews.tw/2025/10/27/memory-demand-rebounds-benefiting-taiwanese-supply-chain-manufacturers/,2025-10-27 09:50:00,market_dynamics
2408.TW,professional_dram_price_tailwind,1,0.85,https://finance.technews.tw/2025/10/27/memory-demand-rebounds-benefiting-taiwanese-supply-chain-manufacturers/,2025-10-27 09:50:00,pricing_and_margins
2330.TW,business_expansion_opportunity,1,0.75,https://technews.tw/2025/12/03/china-airlines-tpe-to-phx-start/,2025-12-03 17:35:00,market_dynamics
2330.TW,technology_adoption,1,0.75,https://finance.technews.tw/2026/03/17/light-advances-copper-retreats/,2026-03-17 08:04:00,technology_advancement
2330.TW,partnership_expansion,1,0.7,https://technews.tw/2026/05/28/jensen-huang-nvidia-unannounced-surprise-products-invest-taiwanese-firms/,2026-05-28 09:10:00,strategic_partnership
2330.TW,monopoly_pricing_power,1,0.85,https://finance.technews.tw/2025/08/25/samsungs-wafer-foundry-is-under-pressure-from-tsmc/,2025-08-25 11:00:00,pricing_and_margins
2330.TW,supply_constraint,-1,0.7,https://technews.tw/2026/02/22/amd-ryzen-11000-series-zen-6-desktop-cpus-tipped-to-launch-in-2027/,2026-02-22 14:00:00,supply_chain
2330.TW,industry_outlook,1,0.4,https://finance.technews.tw/2025/12/18/the-current-price-increase-of-memory-reflects-its-original-value/,2025-12-18 13:20:00,market_dynamics
6488.TWO,margin_pressure,-1,0.85,https://finance.technews.tw/2026/05/06/globalwafers-gross-margin-decline-was-less-than-market-expectations/,2026-05-06 11:00:00,pricing_and_margins
6488.TWO,market_recovery,1,0.75,https://finance.technews.tw/2026/05/06/globalwafers-gross-margin-decline-was-less-than-market-expectations/,2026-05-06 11:00:00,market_dynamics
6488.TWO,earnings_revision_upgrade,1,0.8,https://finance.technews.tw/2026/05/06/globalwafers-gross-margin-decline-was-less-than-market-expectations/,2026-05-06 11:00:00,analyst_and_market_sentiment
2330.TW,supply_chain_risk,-1,0.7,https://finance.technews.tw/2026/06/19/trump-intel/,2026-06-19 11:47:00,supply_chain
6515.TW,strong_quarterly_earnings,1,0.9,https://finance.technews.tw/2025/08/14/yingweis-eps-for-the-first-half-of-the-year-reached-22-97-yuan-a-record-high-for-the-same-period/,2025-08-14 10:30:00,financial_performance
6515.TW,record_profitability,1,0.85,https://finance.technews.tw/2025/08/14/yingweis-eps-for-the-first-half-of-the-year-reached-22-97-yuan-a-record-high-for-the-same-period/,2025-08-14 10:30:00,financial_performance
6515.TW,ai_demand_strength,1,0.9,https://finance.technews.tw/2025/08/14/yingweis-eps-for-the-first-half-of-the-year-reached-22-97-yuan-a-record-high-for-the-same-period/,2025-08-14 10:30:00,ai_demand
2330.TW,supply_chain_expansion,1,0.85,https://technews.tw/2025/08/30/the-five-electronics-giants-have-transformed-into-global-supply-chain-nomads/,2025-08-30 13:30:00,supply_chain
2357.TW,supply_chain_expansion,1,0.75,https://technews.tw/2025/08/30/the-five-electronics-giants-have-transformed-into-global-supply-chain-nomads/,2025-08-30 13:30:00,supply_chain
2408.TW,pricing_power,1,0.85,https://technews.tw/2025/09/15/micron-pause-quotation-dram/,2025-09-15 08:20:00,pricing_and_margins
2344.TW,pricing_power,1,0.85,https://technews.tw/2025/09/15/micron-pause-quotation-dram/,2025-09-15 08:20:00,pricing_and_margins
8069.TWO,digital_transformation_investment,1,0.85,https://technews.tw/2025/09/18/simple-mart-and-m2comm/,2025-09-18 13:04:00,market_dynamics
6515.TW,technology_advancement,1,0.85,https://technews.tw/2026/05/14/winway-technology-2026-cpo/,2026-05-14 18:19:00,technology_advancement
2454.TW,competitive_positioning,1,0.75,https://technews.tw/2025/10/28/apple-m5-reviews/,2025-10-28 07:40:00,competitive_dynamics
2408.TW,strong_revenue_growth,1,0.95,https://technews.tw/2026/04/02/nanya-2026-march-revenue/,2026-04-02 16:12:00,revenue_growth
2408.TW,capacity_expansion,1,0.85,https://technews.tw/2026/04/02/nanya-2026-march-revenue/,2026-04-02 16:12:00,capacity_expansion
2408.TW,strategic_partnership,1,0.9,https://technews.tw/2026/04/02/nanya-2026-march-revenue/,2026-04-02 16:12:00,strategic_partnership
2330.TW,processor_demand_increase,1,0.75,https://technews.tw/2026/01/21/amd-gorgon-point/,2026-01-21 08:20:00,order_dynamics
2330.TW,market_rally,1,0.95,https://finance.technews.tw/2025/10/09/tw-stock-market-1009/,2025-10-09 15:15:00,analyst_and_market_sentiment
2330.TW,political_pressure,-1,0.7,https://technews.tw/2025/09/02/jensen-huang-visit-taiwan-tsmc-speech/,2025-09-02 11:45:00,geopolitical_and_regulatory
2317.TW,capacity_expansion,1,0.85,https://technews.tw/2025/08/26/foxconn-increases-investment-in-mexico/,2025-08-26 09:15:00,capacity_expansion
2330.TW,media_mention,0,0.3,https://finance.technews.tw/2026/05/11/670-million-powerball/,2026-05-11 12:21:00,analyst_and_market_sentiment
3481.TW,dividend_announcement,1,0.9,https://finance.technews.tw/2026/03/12/innolux-asset-activation/,2026-03-12 15:34:00,corporate_events
3481.TW,asset_sale,0,0.8,https://finance.technews.tw/2026/03/12/innolux-asset-activation/,2026-03-12 15:34:00,corporate_events
3481.TW,asset_optimization,1,0.7,https://finance.technews.tw/2026/03/12/innolux-asset-activation/,2026-03-12 15:34:00,corporate_events
2330.TW,potential_strategic_opportunity,1,0.7,https://finance.technews.tw/2025/08/11/trumps-call-for-lip-mo-chens-resignation-impacts-us-semiconductor-manufacturing-revival-plans/,2025-08-11 10:15:00,market_dynamics
2330.TW,competitive_threat,-1,0.7,https://technews.tw/2025/11/26/japanese-semiconductor-foundry-rapidus-denies-that-it-will-begin-construction-of-its-1-4-nanometer-fab-in-2027/,2025-11-26 16:00:00,competitive_dynamics
2303.TW,strategic_partnership,1,0.85,https://finance.technews.tw/2025/08/20/rescue-of-intel-boosts-umcs-stock-price/,2025-08-20 14:30:00,strategic_partnership
2454.TW,product_collaboration,1,0.85,https://technews.tw/2025/10/14/nvidia-dgx-spark-powered-by-the-gb10-chip-co-designed-with-mediatek/,2025-10-14 15:45:00,strategic_partnership
2330.TW,analyst_rating_upgrade,1,0.95,https://finance.technews.tw/2026/05/21/foreign-investors-consider-tsmc-the-most-trustworthy-compound-growth-stock/,2026-05-21 09:45:00,analyst_and_market_sentiment
2330.TW,strong_ai_demand,1,0.95,https://finance.technews.tw/2026/05/21/foreign-investors-consider-tsmc-the-most-trustworthy-compound-growth-stock/,2026-05-21 09:45:00,ai_demand
2330.TW,capacity_expansion,1,0.9,https://finance.technews.tw/2026/05/21/foreign-investors-consider-tsmc-the-most-trustworthy-compound-growth-stock/,2026-05-21 09:45:00,capacity_expansion
